Log file open, 01/31/23 10:20:47
[2023.01.31-16.20.49:426][  0]LogDeviceProfileManager: 	[0000057CD388A800][0000057CD3EA0000 52] iPad6, 
[2023.01.31-16.20.49:426][  0]LogDeviceProfileManager: 	[0000057CD388AE00][0000057CD3EA5000 52] iPad7, 
[2023.01.31-16.20.49:426][  0]LogDeviceProfileManager: 	[0000057CD3889400][0000057CD3EA7800 52] iPad8, 
[2023.01.31-16.20.49:426][  0]LogDeviceProfileManager: 	[0000057CD3888800][0000057CD3EAA000 52] iPad9, 
[2023.01.31-16.20.49:426][  0]LogDeviceProfileManager: 	[0000057CD388AC00][0000057CD3EAC800 52] iPad10, 
[2023.01.31-16.20.49:426][  0]LogDeviceProfileManager: 	[0000057CD388A400][0000057CD3E92800 52] iPadPro11, 
[2023.01.31-16.20.49:426][  0]LogDeviceProfileManager: 	[0000057CD3889A00][0000057CD3EB0000 52] iPadPro2_11, 
[2023.01.31-16.20.49:426][  0]LogDeviceProfileManager: 	[0000057CD388C000][0000057CD3EB5000 52] iPadPro3_11, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD388A600][0000057CD3EB7800 52] iPadPro4_11, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD388C200][0000057CD3EBA000 52] iPadPro3_129, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD388CA00][0000057CD3EBC800 52] iPadPro4_129, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD388BE00][0000057CD3EA2800 52] iPadPro5_129, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD388B200][0000057CD3EC0000 52] iPadPro6_129, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD388B800][0000057CD3EC5000 52] AppleTV, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD388B600][0000057CD3EC7800 52] AppleTV4K, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD388D000][0000057CD3ECA000 52] AppleTV2_4K, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD388CE00][0000057CD3ECC800 52] TVOS, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD388E400][0000057CD3ED0000 52] Mac, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD388E600][0000057CD3ED2800 52] MacEditor, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD388B400][0000057CD3ED7800 52] MacClient, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD388E800][0000057CD3EDA000 52] MacServer, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD388BA00][0000057CD3EB2800 52] Linux, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD388D200][0000057CD3EC2800 52] LinuxEditor, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD388D600][0000057CD3EDC800 52] LinuxArm64Editor, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD388DC00][0000057CD3EE0000 52] LinuxArm64, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD388BC00][0000057CD3EE5000 52] LinuxClient, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD388D800][0000057CD3EE7800 52] LinuxArm64Client, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD388DA00][0000057CD3EEA000 52] LinuxServer, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD388EA00][0000057CD3EEC800 52] LinuxArm64Server, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD388C800][0000057CD3ED5000 52] Android, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD388EC00][0000057CD3EF0000 52] Android_Preview_OpenGL, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD388F000][0000057CD3EF5000 52] Android_Preview_Vulkan, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD388E000][0000057CD3EF7800 52] Android_Low, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD388F200][0000057CD3EFA000 52] Android_Mid, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD388FA00][0000057CD3EFC800 52] Android_High, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD388DE00][0000057CD3EE2800 52] Android_Default, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD388C400][0000057CD3F00000 52] Android_Adreno4xx, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD388D400][0000057CD3F05000 52] Android_Adreno5xx_Low, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD388E200][0000057CD3F07800 52] Android_Adreno5xx, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD32BFE00][0000057CD3F0A000 52] Android_Adreno6xx, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CCE6B3600][0000057CD3F0C800 52] Android_Adreno6xx_Vulkan, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD3F10000][0000057CD3EF2800 52] Android_Adreno7xx, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD3F11200][0000057CD3F20000 52] Android_Adreno7xx_Vulkan, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD3F10A00][0000057CD3F25000 52] Android_Mali_T6xx, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD3F10E00][0000057CD3F27800 52] Android_Mali_T7xx, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD3F10C00][0000057CD3F2A000 52] Android_Mali_T8xx, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD3F10400][0000057CD3F2C800 52] Android_Mali_G71, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD3F10800][0000057CD3F02800 52] Android_Mali_G72, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD3F11000][0000057CD3F30000 52] Android_Mali_G72_Vulkan, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD3F12000][0000057CD3F35000 52] Android_Mali_G76, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD3F11A00][0000057CD3F37800 52] Android_Mali_G76_Vulkan, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD3F11800][0000057CD3F3A000 52] Android_Mali_G77, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD3F11E00][0000057CD3F3C800 52] Android_Mali_G77_Vulkan, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD3F11400][0000057CD3F22800 52] Android_Mali_G78, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD3F10200][0000057CD3F40000 52] Android_Mali_G78_Vulkan, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD3F10600][0000057CD3F45000 52] Android_Mali_G710, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD3F11600][0000057CD3F47800 52] Android_Mali_G710_Vulkan, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD3F13000][0000057CD3F4A000 52] Android_Xclipse_920, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD3F11C00][0000057CD3F4C800 52] Android_Xclipse_920_Vulkan, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD3F13200][0000057CD3F32800 52] Android_Vulkan_SM5, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD3F13A00][0000057CD3F50000 52] Android_PowerVR_G6xxx, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD3F12600][0000057CD3F55000 52] Android_PowerVR_GT7xxx, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD3F12200][0000057CD3F57800 52] Android_PowerVR_GE8xxx, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD3F12E00][0000057CD3F5A000 52] Android_PowerVR_GM9xxx, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD3F14000][0000057CD3F5C800 52] Android_PowerVR_GM9xxx_Vulkan, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD3F13400][0000057CD3F42800 52] Android_TegraK1, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD3F13600][0000057CD3F60000 52] Android_Unknown_Vulkan, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD3F13E00][0000057CD3F65000 52] Oculus_Quest, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD3F12C00][0000057CD3F67800 52] Oculus_Quest2, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: 	[0000057CD3F13800][0000057CD3F6A000 52] HoloLens, 
[2023.01.31-16.20.49:427][  0]LogDeviceProfileManager: Active device profile: [0000057CD3886600][0000057CCDEC2800 52] WindowsEditor
[2023.01.31-16.20.49:427][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2023.01.31-16.20.49:427][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/tinag/Desktop/Tina/InfiniteMatrixComplete 5.1/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.01.31-16.20.49:427][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.01.31-16.20.49:429][  0]LogTurnkeySupport: Turnkey Platform: Android: (Status=Invalid, Allowed_Sdk=r25b, Current_Sdk=, Allowed_AutoSdk=r25b, Current_AutoSdk=, Flags="Platform_InvalidHostPrerequisites", Error="Android Studio is not installed correctly.|Android SDK directory is not set correctly.")
[2023.01.31-16.20.49:429][  0]LogTurnkeySupport: Turnkey Platform: IOS: (Status=Invalid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.31-16.20.49:429][  0]LogTurnkeySupport: Turnkey Platform: Linux: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.31-16.20.49:429][  0]LogTurnkeySupport: Turnkey Platform: LinuxArm64: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.31-16.20.49:429][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Invalid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.31-16.20.49:431][  0]LogTurnkeySupport: Running Turnkey device detection: ' -ScriptsForProject="C:/Users/tinag/Desktop/Tina/InfiniteMatrixComplete 5.1/InfiniteMatrix.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/tinag/Desktop/Tina/InfiniteMatrixComplete 5.1/Intermediate/TurnkeyReport_1.log" -log="C:/Users/tinag/Desktop/Tina/InfiniteMatrixComplete 5.1/Intermediate/TurnkeyLog_1.log" -project="C:/Users/tinag/Desktop/Tina/InfiniteMatrixComplete 5.1/InfiniteMatrix.uproject"  -Device=Win64@DESKTOP-431VNU3'
[2023.01.31-16.20.49:431][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""C:/Program Files/Epic Games/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="C:/Users/tinag/Desktop/Tina/InfiniteMatrixComplete 5.1/InfiniteMatrix.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/tinag/Desktop/Tina/InfiniteMatrixComplete 5.1/Intermediate/TurnkeyReport_1.log" -log="C:/Users/tinag/Desktop/Tina/InfiniteMatrixComplete 5.1/Intermediate/TurnkeyLog_1.log" -project="C:/Users/tinag/Desktop/Tina/InfiniteMatrixComplete 5.1/InfiniteMatrix.uproject"  -Device=Win64@DESKTOP-431VNU3" -nocompile -nocompileuat ]
[2023.01.31-16.20.49:452][  0]LogTexture: Display: Oodle Texture Encode Speed settings: Fast: RDO Off Lambda=0, Effort=Normal Final: RDO Off Lambda=0, Effort=Normal
