Log file open, 01/27/23 22:18:35
[2023.01.28-06.26.17:140][538]PIE: New page: PIE session: TutorialMap (Jan 27, 2023, 6:26:17 PM)
[2023.01.28-06.26.17:140][538]LogPlayLevel: Creating play world package: /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.01.28-06.26.17:142][538]LogPlayLevel: PIE: StaticDuplicateObject took: (0.001413s)
[2023.01.28-06.26.17:142][538]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/InfiniteMatrix/Maps/TutorialMap.TutorialMap to /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap (0.001437s)
[2023.01.28-06.26.17:142][538]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.28-06.26.17:142][538]LogAIModule: Creating AISystem for world TutorialMap
[2023.01.28-06.26.17:142][538]LogPlayLevel: PIE: World Init took: (0.000502s)
[2023.01.28-06.26.17:199][538]LogUObjectHash: Compacting FUObjectHashTables data took   2.23ms
[2023.01.28-06.26.17:203][538]LogAudio: Display: Creating Audio Device:                 Id: 38, Scope: Unique, Realtime: True
[2023.01.28-06.26.17:203][538]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.28-06.26.17:203][538]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.28-06.26.17:203][538]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.28-06.26.17:203][538]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.28-06.26.17:203][538]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.01.28-06.26.17:203][538]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.28-06.26.17:203][538]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.01.28-06.26.17:203][538]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.28-06.26.17:203][538]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.28-06.26.17:203][538]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.28-06.26.17:203][538]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.28-06.26.17:205][538]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.28-06.26.17:217][538]LogAudioMixer: Display: Using Audio Hardware Device DELL S2722QC (NVIDIA High Definition Audio)
[2023.01.28-06.26.17:217][538]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.28-06.26.17:217][538]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.28-06.26.17:217][538]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.28-06.26.17:218][538]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=38
[2023.01.28-06.26.17:218][538]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=38
[2023.01.28-06.26.17:219][538]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=38
[2023.01.28-06.26.17:219][538]LogInit: FAudioDevice initialized.
[2023.01.28-06.26.17:219][538]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=38
[2023.01.28-06.26.17:219][538]LogAudio: Display: Audio Device (ID: 38) registered with world 'TutorialMap'.
[2023.01.28-06.26.17:256][538]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.28-06.26.17:256][538]LogLoad: Game class is 'GM_Tutorial_C'
[2023.01.28-06.26.17:256][538]LogWorld: Bringing World /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap.TutorialMap up for play (max tick rate 0) at 2023.01.28-00.26.17
[2023.01.28-06.26.17:256][538]LogWorld: Bringing up level for play took: 0.000554
[2023.01.28-06.26.17:258][538]LogOnline: OSS: Created online subsystem instance for: :Context_52
[2023.01.28-06.26.17:263][538]PIE: Server logged in
[2023.01.28-06.26.17:263][538]PIE: Play in editor total start time 0.123 seconds.
[2023.01.28-06.26.17:270][538]LogViewport: Scene viewport resized to 1728x1636, mode Windowed.
[2023.01.28-06.26.28:545][882]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.28-06.26.28:545][882]LogWorld: BeginTearingDown for /Game/InfiniteMatrix/Maps/UEDPIE_0_TutorialMap
[2023.01.28-06.26.28:546][882]LogSlate: Window 'InfiniteMatrix Preview [NetMode: Standalone 0]  (64-bit/D3D Shader Model 5)' being destroyed
[2023.01.28-06.26.28:549][882]LogWorld: UWorld::CleanupWorld for TutorialMap, bSessionEnded=true, bCleanupResources=true
[2023.01.28-06.26.28:550][882]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.28-06.26.28:551][882]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.28-06.26.28:560][882]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.28-06.26.28:612][882]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=38
[2023.01.28-06.26.28:613][882]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=38
[2023.01.28-06.26.28:619][882]LogUObjectHash: Compacting FUObjectHashTables data took   2.19ms
[2023.01.28-06.26.28:638][883]LogPlayLevel: Display: Destroying online subsystem :Context_52
[2023.01.28-06.26.29:904][ 35]LogEditorTransaction: Undo Delete current selection
[2023.01.28-06.27.33:113][933]LogUObjectHash: Compacting FUObjectHashTables data took   3.07ms
[2023.01.28-06.27.33:118][933]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/InfiniteMatrix/Maps/TutorialMap' took 0.062
[2023.01.28-06.27.33:118][933]OBJ SavePackage: Generating thumbnails for [1] asset(s) in package [/Game/InfiniteMatrix/Blueprints/BP_Tunnel] ([2] browsable assets)...
[2023.01.28-06.27.33:134][933]OBJ SavePackage:     Rendered thumbnail for [Blueprint /Game/InfiniteMatrix/Blueprints/BP_Tunnel.BP_Tunnel]
[2023.01.28-06.27.33:134][933]OBJ SavePackage: Finished generating thumbnails for package [/Game/InfiniteMatrix/Blueprints/BP_Tunnel]
[2023.01.28-06.27.33:148][933]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/InfiniteMatrix/Blueprints/BP_Tunnel_Auto1
[2023.01.28-06.27.33:149][933]LogSavePackage: Moving '../../../../../../Users/tinag/Desktop/Tina/InfiniteMatrixComplete 5.1/Saved/BP_Tunnel_Auto171BA50A043529996BB9E52A128C2A3A6.tmp' to '../../../../../../Users/tinag/Desktop/Tina/InfiniteMatrixComplete 5.1/Saved/Autosaves/Game/InfiniteMatrix/Blueprints/BP_Tunnel_Auto1.uasset'
[2023.01.28-06.27.33:150][933]OBJ SavePackage: Generating thumbnails for [2] asset(s) in package [/Game/InfiniteMatrix/Blueprints/HealthPack] ([2] browsable assets)...
[2023.01.28-06.27.33:156][933]OBJ SavePackage:     Rendered thumbnail for [Blueprint /Game/InfiniteMatrix/Blueprints/HealthPack.HealthPack]
[2023.01.28-06.27.33:156][933]OBJ SavePackage: Finished generating thumbnails for package [/Game/InfiniteMatrix/Blueprints/HealthPack]
[2023.01.28-06.27.33:161][933]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/InfiniteMatrix/Blueprints/HealthPack_Auto1
[2023.01.28-06.27.33:161][933]LogSavePackage: Moving '../../../../../../Users/tinag/Desktop/Tina/InfiniteMatrixComplete 5.1/Saved/HealthPack_Auto1ED92EE0D4847589205CE71BE985E2885.tmp' to '../../../../../../Users/tinag/Desktop/Tina/InfiniteMatrixComplete 5.1/Saved/Autosaves/Game/InfiniteMatrix/Blueprints/HealthPack_Auto1.uasset'
[2023.01.28-06.27.33:162][933]LogFileHelpers: Auto-saving content packages took 0.044
[2023.01.28-06.28.25:693][362]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.28-06.28.25:748][362]LogSavePackage: Moving output files for package: /Game/InfiniteMatrix/Blueprints/BP_Tunnel
[2023.01.28-06.28.25:749][362]LogSavePackage: Moving '../../../../../../Users/tinag/Desktop/Tina/InfiniteMatrixComplete 5.1/Saved/BP_TunnelCB36FF4747A5395E93EFE689087A5CB5.tmp' to '../../../../../../Users/tinag/Desktop/Tina/InfiniteMatrixComplete 5.1/Content/InfiniteMatrix/Blueprints/BP_Tunnel.uasset'
[2023.01.28-06.28.25:755][362]LogFileHelpers: InternalPromptForCheckoutAndSave took 62 ms (total: 778 ms)
[2023.01.28-06.28.25:768][362]AssetCheck: New page: Asset Save: BP_Tunnel
[2023.01.28-06.28.25:768][362]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/InfiniteMatrix/Blueprints/BP_Tunnel.BP_Tunnel
[2023.01.28-06.28.27:079][513]LogUObjectHash: Compacting FUObjectHashTables data took   0.89ms
[2023.01.28-06.28.32:576][513]LogSlate: Window 'Save Content' being destroyed
[2023.01.28-06.28.32:581][513]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.28-06.28.32:640][513]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/InfiniteMatrix/UI/Health_System" FILE="../../../../../../Users/tinag/Desktop/Tina/InfiniteMatrixComplete 5.1/Content/InfiniteMatrix/UI/Health_System.uasset" SILENT=true
[2023.01.28-06.28.32:644][513]LogSavePackage: Moving output files for package: /Game/InfiniteMatrix/UI/Health_System
[2023.01.28-06.28.32:645][513]LogSavePackage: Moving '../../../../../../Users/tinag/Desktop/Tina/InfiniteMatrixComplete 5.1/Saved/Health_System547FE70148600B26453FFEB40991199E.tmp' to '../../../../../../Users/tinag/Desktop/Tina/InfiniteMatrixComplete 5.1/Content/InfiniteMatrix/UI/Health_System.uasset'
[2023.01.28-06.28.32:651][513]LogSavePackage: Moving output files for package: /Game/InfiniteMatrix/Blueprints/HealthPack
[2023.01.28-06.28.32:652][513]LogSavePackage: Moving '../../../../../../Users/tinag/Desktop/Tina/InfiniteMatrixComplete 5.1/Saved/HealthPack20A3FA0D45C9BA95A6224FA6FF09E367.tmp' to '../../../../../../Users/tinag/Desktop/Tina/InfiniteMatrixComplete 5.1/Content/InfiniteMatrix/Blueprints/HealthPack.uasset'
[2023.01.28-06.28.32:653][513]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/InfiniteMatrix/UI/Score" FILE="../../../../../../Users/tinag/Desktop/Tina/InfiniteMatrixComplete 5.1/Content/InfiniteMatrix/UI/Score.uasset" SILENT=true
[2023.01.28-06.28.32:657][513]LogSavePackage: Moving output files for package: /Game/InfiniteMatrix/UI/Score
[2023.01.28-06.28.32:657][513]LogSavePackage: Moving '../../../../../../Users/tinag/Desktop/Tina/InfiniteMatrixComplete 5.1/Saved/ScoreBCE281F94ED59A025C0DD7BE30BE8A00.tmp' to '../../../../../../Users/tinag/Desktop/Tina/InfiniteMatrixComplete 5.1/Content/InfiniteMatrix/UI/Score.uasset'
[2023.01.28-06.28.32:664][513]LogFileHelpers: InternalPromptForCheckoutAndSave took 81 ms (total: 860 ms)
[2023.01.28-06.28.32:664][513]LogStall: Shutdown...
[2023.01.28-06.28.32:669][513]LogStall: Shutdown complete.
[2023.01.28-06.28.32:700][513]LogActorComponent: UnregisterComponent: (/Engine/Transient.EditorFloorComp) Not registered. Aborting.
[2023.01.28-06.28.32:700][513]LogWorld: UWorld::CleanupWorld for World_1, bSessionEnded=true, bCleanupResources=true
[2023.01.28-06.28.32:700][513]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.28-06.28.32:775][513]LogActorComponent: UnregisterComponent: (/Engine/Transient.EditorFloorComp) Not registered. Aborting.
[2023.01.28-06.28.32:775][513]LogWorld: UWorld::CleanupWorld for World_4, bSessionEnded=true, bCleanupResources=true
[2023.01.28-06.28.32:775][513]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.28-06.28.32:839][513]LogWorld: UWorld::CleanupWorld for World_7, bSessionEnded=true, bCleanupResources=true
[2023.01.28-06.28.32:839][513]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.28-06.28.32:849][513]LogWorld: UWorld::CleanupWorld for World_6, bSessionEnded=true, bCleanupResources=true
[2023.01.28-06.28.32:850][513]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.28-06.28.32:905][513]LogActorComponent: UnregisterComponent: (/Engine/Transient.EditorFloorComp) Not registered. Aborting.
[2023.01.28-06.28.32:905][513]LogWorld: UWorld::CleanupWorld for World_17, bSessionEnded=true, bCleanupResources=true
[2023.01.28-06.28.32:905][513]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.28-06.28.32:976][513]LogSlate: Window 'InfiniteMatrix - Unreal Editor' being destroyed
[2023.01.28-06.28.33:058][513]AssetCheck: New page: Asset Save: multiple assets
[2023.01.28-06.28.33:058][513]LogContentValidation: Display: Validating /Script/UMGEditor.WidgetBlueprint /Game/InfiniteMatrix/UI/Health_System.Health_System
[2023.01.28-06.28.33:059][513]LogContentValidation: Display: Validating /Script/UMGEditor.WidgetBlueprint /Game/InfiniteMatrix/UI/Score.Score
[2023.01.28-06.28.33:059][513]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/InfiniteMatrix/Blueprints/HealthPack.HealthPack
[2023.01.28-06.28.33:060][514]Cmd: QUIT_EDITOR
[2023.01.28-06.28.33:060][514]LogCore: Engine exit requested (reason: UUnrealEdEngine::CloseEditor())
[2023.01.28-06.28.33:063][514]LogCore: Engine exit requested (reason: EngineExit() was called; note: exit was already requested)
[2023.01.28-06.28.33:063][514]LogStaticMesh: Abandoning remaining async distance field tasks for shutdown
[2023.01.28-06.28.33:063][514]LogStaticMesh: Abandoning remaining async card representation tasks for shutdown
[2023.01.28-06.28.33:063][514]LogWorld: UWorld::CleanupWorld for TutorialMap, bSessionEnded=true, bCleanupResources=true
[2023.01.28-06.28.33:063][514]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.28-06.28.33:064][514]LogLevelSequenceEditor: LevelSequenceEditor subsystem deinitialized.
[2023.01.28-06.28.34:051][514]LogAudio: Display: Beginning Audio Device Manager Shutdown (Module: AudioMixerXAudio2)...
[2023.01.28-06.28.34:051][514]LogAudio: Display: Destroying 1 Remaining Audio Device(s)...
[2023.01.28-06.28.34:051][514]LogAudio: Display: Audio Device unregistered from world 'TutorialMap'.
[2023.01.28-06.28.34:055][514]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=1
[2023.01.28-06.28.34:056][514]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=1
[2023.01.28-06.28.34:059][514]LogAudio: Display: Audio Device Manager Shutdown
[2023.01.28-06.28.34:061][514]LogWindowsTextInputMethodSystem: Activated input method: Chinese (Simplified, China) - 搜狗拼音输入法 (TSF IME).
[2023.01.28-06.28.34:065][514]LogSlate: Slate User Destroyed.  User Index 0, Is Virtual User: 0
[2023.01.28-06.28.34:065][514]LogExit: Preparing to exit.
[2023.01.28-06.28.34:170][514]LogUObjectHash: Compacting FUObjectHashTables data took   2.94ms
[2023.01.28-06.28.34:208][514]LogPython: Display: Object '/Engine/PythonTypes.add_controls_for_selected_options' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.28-06.28.34:208][514]LogPython: Display: Object '/Engine/PythonTypes.add_controls_for_selected' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.28-06.28.34:208][514]LogPython: Display: Object '/Engine/PythonTypes.add_null_above_selected' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.28-06.28.34:208][514]LogPython: Display: Object '/Engine/PythonTypes.align_translation_rotation' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.28-06.28.34:208][514]LogPython: Display: Object '/Engine/PythonTypes.align_translation_all' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.28-06.28.34:208][514]LogPython: Display: Object '/Engine/PythonTypes.align_translation_x' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.28-06.28.34:208][514]LogPython: Display: Object '/Engine/PythonTypes.align_translation_y' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.28-06.28.34:208][514]LogPython: Display: Object '/Engine/PythonTypes.align_translation_z' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.28-06.28.34:208][514]LogPython: Display: Object '/Engine/PythonTypes.align_rotation' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.28-06.28.34:208][514]LogPython: Display: Object '/Engine/PythonTypes.align_scale' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.28-06.28.34:208][514]LogPython: Display: Object '/Engine/PythonTypes.search_replace_name_dialog' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.28-06.28.34:208][514]LogPython: Display: Object '/Engine/PythonTypes.search_replace_entry' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.28-06.28.34:208][514]LogPython: Display: Object '/Engine/PythonTypes.add_prefix_dialog' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.28-06.28.34:208][514]LogPython: Display: Object '/Engine/PythonTypes.add_prefix_entry' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.28-06.28.34:208][514]LogPython: Display: Object '/Engine/PythonTypes.add_suffix_dialog' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.28-06.28.34:208][514]LogPython: Display: Object '/Engine/PythonTypes.add_suffix_entry' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.28-06.28.34:208][514]LogPython: Display: Object '/Engine/PythonTypes.do_rename_dialog' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.28-06.28.34:208][514]LogPython: Display: Object '/Engine/PythonTypes.do_rename_entry' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.28-06.28.34:208][514]LogPython: Display: Object '/Engine/PythonTypes.ControlOutputFormat' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.28-06.28.34:615][514]LogWorld: UWorld::CleanupWorld for World_5, bSessionEnded=true, bCleanupResources=true
[2023.01.28-06.28.34:619][514]LogWorld: UWorld::CleanupWorld for World_0, bSessionEnded=true, bCleanupResources=true
[2023.01.28-06.28.34:622][514]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.01.28-06.28.34:622][514]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.01.28-06.28.34:622][514]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.01.28-06.28.34:622][514]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.01.28-06.28.34:622][514]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.01.28-06.28.34:622][514]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.01.28-06.28.34:622][514]LogActorComponent: UnregisterComponent: (None.None) Not registered. Aborting.
[2023.01.28-06.28.34:622][514]LogWorld: UWorld::CleanupWorld for None, bSessionEnded=true, bCleanupResources=true
[2023.01.28-06.28.34:626][514]LogWorld: UWorld::CleanupWorld for World_2, bSessionEnded=true, bCleanupResources=true
[2023.01.28-06.28.34:629][514]LogWorld: UWorld::CleanupWorld for World_3, bSessionEnded=true, bCleanupResources=true
[2023.01.28-06.28.34:688][514]LogDemo: Cleaned up 0 splitscreen connections, owner deletion: enabled
[2023.01.28-06.28.34:701][514]LogExit: Editor shut down
[2023.01.28-06.28.34:702][514]LogExit: Transaction tracking system shut down
[2023.01.28-06.28.34:843][514]LogExit: Object subsystem successfully closed.
[2023.01.28-06.28.34:847][514]LogShaderCompilers: Display: ================================================
[2023.01.28-06.28.34:847][514]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.01.28-06.28.34:847][514]LogShaderCompilers: Display: Total job queries 89, among them cache hits 10 (11.24%)
[2023.01.28-06.28.34:847][514]LogShaderCompilers: Display: Tracking 79 distinct input hashes that result in 49 distinct outputs (62.03%)
[2023.01.28-06.28.34:847][514]LogShaderCompilers: Display: RAM used: 0.17 MB (0.00 GB) of 1638.40 MB (1.60 GB) budget. Usage: 0.01%
[2023.01.28-06.28.34:847][514]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.01.28-06.28.34:847][514]LogShaderCompilers: Display: Shaders Compiled: 79
[2023.01.28-06.28.34:847][514]LogShaderCompilers: Display: Jobs assigned 79, completed 79 (100.00%)
[2023.01.28-06.28.34:847][514]LogShaderCompilers: Display: Average time worker was idle: 816.43 s
[2023.01.28-06.28.34:847][514]LogShaderCompilers: Display: Time job spent in pending queue: average 0.16 s, longest 1.13 s
[2023.01.28-06.28.34:847][514]LogShaderCompilers: Display: Job execution time: average 0.61 s, max 1.05 s
[2023.01.28-06.28.34:847][514]LogShaderCompilers: Display: Job life time (pending + execution): average 0.77 s, max 1.55
[2023.01.28-06.28.34:847][514]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 11.70 s
[2023.01.28-06.28.34:847][514]LogShaderCompilers: Display: Jobs were issued in 79 batches (only local compilation was used), average 1.00 jobs/batch
[2023.01.28-06.28.34:847][514]LogShaderCompilers: Display: Average processing rate: 6.75 jobs/sec
[2023.01.28-06.28.34:847][514]LogShaderCompilers: Display: Total thread time: 34.87 s
[2023.01.28-06.28.34:847][514]LogShaderCompilers: Display: Total thread preprocess time: 2.47 s
[2023.01.28-06.28.34:847][514]LogShaderCompilers: Display: Percentage time preprocessing: 7.08%
[2023.01.28-06.28.34:847][514]LogShaderCompilers: Display: Effective parallelization: 2.98 (times faster than compiling all shaders on one thread). Compare with number of workers: 8
[2023.01.28-06.28.34:847][514]LogShaderCompilers: Display: Top 5 most expensive shader types by average time:
[2023.01.28-06.28.34:847][514]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy (compiled   22 times, average 0.55 sec, max 0.75 sec, min 0.40 sec)
[2023.01.28-06.28.34:847][514]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy (compiled   22 times, average 0.55 sec, max 0.78 sec, min 0.33 sec)
[2023.01.28-06.28.34:847][514]LogShaderCompilers: Display:                                                 FLumenCardVS (compiled   14 times, average 0.41 sec, max 0.49 sec, min 0.32 sec)
[2023.01.28-06.28.34:847][514]LogShaderCompilers: Display:                                                  FHitProxyVS (compiled    3 times, average 0.38 sec, max 0.44 sec, min 0.28 sec)
[2023.01.28-06.28.34:847][514]LogShaderCompilers: Display:                                          FLumenCardPS<false> (compiled   14 times, average 0.23 sec, max 0.29 sec, min 0.17 sec)
[2023.01.28-06.28.34:847][514]LogShaderCompilers: Display: Top 5 shader types by total compile time:
[2023.01.28-06.28.34:847][514]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 34.68% of total time (compiled   22 times, average 0.55 sec, max 0.75 sec, min 0.40 sec)
[2023.01.28-06.28.34:847][514]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 34.44% of total time (compiled   22 times, average 0.55 sec, max 0.78 sec, min 0.33 sec)
[2023.01.28-06.28.34:847][514]LogShaderCompilers: Display:                                                 FLumenCardVS - 16.40% of total time (compiled   14 times, average 0.41 sec, max 0.49 sec, min 0.32 sec)
[2023.01.28-06.28.34:847][514]LogShaderCompilers: Display:                                          FLumenCardPS<false> - 9.40% of total time (compiled   14 times, average 0.23 sec, max 0.29 sec, min 0.17 sec)
[2023.01.28-06.28.34:847][514]LogShaderCompilers: Display:                                                  FHitProxyVS - 3.28% of total time (compiled    3 times, average 0.38 sec, max 0.44 sec, min 0.28 sec)
[2023.01.28-06.28.34:847][514]LogShaderCompilers: Display: ================================================
[2023.01.28-06.28.34:850][514]LogShaderCompilers: Display: Shaders left to compile 0
[2023.01.28-06.28.34:857][514]LogVirtualization: UE::Virtualization was shutdown
[2023.01.28-06.28.34:880][514]LogModuleManager: Shutting down and abandoning module HierarchicalLODUtilities (989)
[2023.01.28-06.28.34:880][514]LogModuleManager: Shutting down and abandoning module SequencerWidgets (987)
[2023.01.28-06.28.34:880][514]LogModuleManager: Shutting down and abandoning module MovieSceneCapture (985)
[2023.01.28-06.28.34:880][514]LogModuleManager: Shutting down and abandoning module Voice (983)
[2023.01.28-06.28.34:880][514]LogModuleManager: Shutting down and abandoning module BlueprintGraph (981)
[2023.01.28-06.28.34:880][514]LogModuleManager: Shutting down and abandoning module HierarchicalLODOutliner (979)
[2023.01.28-06.28.34:880][514]LogModuleManager: Shutting down and abandoning module UnsavedAssetsTracker (977)
[2023.01.28-06.28.34:880][514]LogModuleManager: Shutting down and abandoning module SubobjectEditor (975)
[2023.01.28-06.28.34:880][514]LogModuleManager: Shutting down and abandoning module SceneOutliner (973)
[2023.01.28-06.28.34:880][514]LogModuleManager: Shutting down and abandoning module AddContentDialog (971)
[2023.01.28-06.28.34:880][514]LogModuleManager: Shutting down and abandoning module WidgetCarousel (970)
[2023.01.28-06.28.34:880][514]LogModuleManager: Shutting down and abandoning module StatusBar (967)
[2023.01.28-06.28.34:880][514]LogModuleManager: Shutting down and abandoning module GameProjectGeneration (965)
[2023.01.28-06.28.34:880][514]LogModuleManager: Shutting down and abandoning module StatsViewer (963)
[2023.01.28-06.28.34:880][514]LogModuleManager: Shutting down and abandoning module SequenceRecorderSections (961)
[2023.01.28-06.28.34:880][514]LogModuleManager: Shutting down and abandoning module AutomationWorker (959)
[2023.01.28-06.28.34:880][514]LogModuleManager: Shutting down and abandoning module PlanarCut (957)
[2023.01.28-06.28.34:880][514]LogModuleManager: Shutting down and abandoning module CharacterAI (955)
[2023.01.28-06.28.34:880][514]LogModuleManager: Shutting down and abandoning module WmfMediaFactory (953)
[2023.01.28-06.28.34:880][514]LogModuleManager: Shutting down and abandoning module WmfMediaEditor (951)
[2023.01.28-06.28.34:880][514]LogModuleManager: Shutting down and abandoning module WebMMediaFactory (949)
[2023.01.28-06.28.34:880][514]LogModuleManager: Shutting down and abandoning module WebMMediaEditor (947)
[2023.01.28-06.28.34:880][514]LogModuleManager: Shutting down and abandoning module WebMMedia (945)
[2023.01.28-06.28.34:880][514]LogModuleManager: Shutting down and abandoning module MediaPlayerEditor (943)
[2023.01.28-06.28.34:880][514]LogModuleManager: Shutting down and abandoning module MediaCompositingEditor (941)
[2023.01.28-06.28.34:880][514]LogModuleManager: Shutting down and abandoning module OpenExrWrapper (939)
[2023.01.28-06.28.34:880][514]LogModuleManager: Shutting down and abandoning module ImgMediaFactory (937)
[2023.01.28-06.28.34:880][514]LogModuleManager: Shutting down and abandoning module ImgMediaEditor (935)
[2023.01.28-06.28.34:880][514]LogModuleManager: Shutting down and abandoning module AvfMediaFactory (933)
[2023.01.28-06.28.34:880][514]LogModuleManager: Shutting down and abandoning module AvfMediaEditor (931)
[2023.01.28-06.28.34:880][514]LogModuleManager: Shutting down and abandoning module AndroidMediaFactory (929)
[2023.01.28-06.28.34:880][514]LogModuleManager: Shutting down and abandoning module AndroidMediaEditor (927)
[2023.01.28-06.28.34:880][514]LogModuleManager: Shutting down and abandoning module CameraShakePreviewer (925)
[2023.01.28-06.28.34:880][514]LogModuleManager: Shutting down and abandoning module TextureAlignMode (923)
[2023.01.28-06.28.34:880][514]LogModuleManager: Shutting down and abandoning module BspMode (921)
[2023.01.28-06.28.34:880][514]LogModuleManager: Shutting down and abandoning module GeometryMode (919)
[2023.01.28-06.28.34:880][514]LogModuleManager: Shutting down and abandoning module TemplateSequenceEditor (917)
[2023.01.28-06.28.34:880][514]LogModuleManager: Shutting down and abandoning module LevelSequenceEditor (915)
[2023.01.28-06.28.34:880][514]LogModuleManager: Shutting down and abandoning module ActorSequenceEditor (913)
